BLUE,GREEN,RED,NIR,NDVI,Landcover
0.04095,0.0493,0.0282,0.0087,0.09252077,water
0.0433,0.0512,0.02915,0.00935,0.08359788,water
0.0462,0.0541,0.02935,0.0095,0.07876371,water
0.0462,0.05485,0.03165,0.0097,0.085601196,water
0.04635,0.0589,0.03175,0.00995,0.119239904,water
0.04495,0.0565,0.03175,0.0099,0.11384917,water
0.0452,0.056,0.03175,0.00915,0.106719375,water
0.04435,0.05195,0.03095,0.0092,0.07892007,water
0.0431,0.052,0.0301,0.009,0.093585715,water
0.04535,0.05505,0.03085,0.00965,0.09661355,water
0.04435,0.05145,0.0294,0.0097,0.07411275,water
0.0422,0.0505,0.0295,0.00975,0.08953616,water
0.0422,0.0505,0.0295,0.00975,0.08953616,water
0.0436,0.0566,0.0298,0.0103,0.12974052,water
0.0426,0.051,0.0296,0.0106,0.0897436,water
0.0432,0.053,0.0287,0.0106,0.10187108,water
0.0439,0.0514,0.0309,0.0119,0.07869881,water
0.0447,0.0542,0.0303,0.0121,0.096056625,water
0.0455,0.0536,0.0322,0.012,0.08173562,water
0.0448,0.0543,0.0308,0.0119,0.095862776,water
0.0467,0.0547,0.0292,0.012,0.078895435,water
0.0459,0.0562,0.0295,0.0124,0.10088152,water
0.0461,0.0576,0.0318,0.0128,0.110896796,water
0.0477,0.0582,0.0319,0.0132,0.099150166,water
0.03835,0.03985,0.02115,0.00665,0.019181577,water
0.03665,0.03945,0.02035,0.00685,0.036793727,water
0.03645,0.0408,0.02155,0.007,0.056310713,water
0.0354,0.04295,0.0224,0.00685,0.096362494,water
0.0366,0.04295,0.02235,0.0068,0.07982401,water
0.03905,0.04325,0.023,0.0074,0.051032767,water
0.03725,0.04265,0.02285,0.00745,0.06758446,water
0.03995,0.04615,0.023,0.00715,0.0720093,water
0.0422,0.04785,0.0248,0.0078,0.06274295,water
0.0429,0.04585,0.02505,0.00775,0.03323945,water
0.04315,0.04695,0.02745,0.0079,0.042175367,water
0.0431,0.0496,0.02705,0.00785,0.07011868,water
0.0431,0.0496,0.02705,0.00785,0.07011868,water
0.0426,0.0478,0.0269,0.008,0.05752215,water
0.042,0.0466,0.0276,0.0088,0.051918734,water
0.0423,0.0472,0.0279,0.0088,0.054748613,water
0.0432,0.0497,0.0286,0.0089,0.06996769,water
0.0427,0.0468,0.0279,0.008,0.045810044,water
0.0418,0.0477,0.028,0.008,0.06592178,water
0.0382,0.047,0.0239,0.0082,0.103286386,water
0.0381,0.0478,0.0229,0.0077,0.112922005,water
0.0375,0.0464,0.0232,0.0079,0.10607863,water
0.0368,0.0464,0.0229,0.0074,0.1153846,water
0.0368,0.0469,0.0227,0.0074,0.12066905,water
0.0367,0.0449,0.0235,0.0074,0.10049021,water
0.03705,0.04575,0.0252,0.0087,0.10507244,water
0.03815,0.0471,0.025,0.0086,0.10498532,water
0.0391,0.04715,0.02485,0.00835,0.093333356,water
0.04135,0.0474,0.02585,0.0082,0.06816903,water
0.04045,0.0495,0.02775,0.0081,0.10061146,water
0.04005,0.049,0.028,0.00795,0.10050532,water
0.0402,0.0496,0.0277,0.00865,0.10467709,water
0.04355,0.0502,0.02945,0.0091,0.07093334,water
0.0457,0.0517,0.0293,0.0096,0.061601657,water
0.04595,0.0584,0.03135,0.0101,0.11931004,water
0.04675,0.0593,0.03145,0.01005,0.11834041,water
0.04445,0.0569,0.0314,0.0094,0.12284163,water
0.0455,0.05505,0.02985,0.0088,0.09497764,water
0.04475,0.05115,0.03065,0.009,0.066736184,water
0.0449,0.04985,0.03,0.009,0.052242722,water
0.04575,0.05495,0.0308,0.01005,0.09136047,water
0.04605,0.0521,0.0298,0.00995,0.061640326,water
0.0447,0.0511,0.0286,0.01015,0.06680585,water
0.0447,0.0511,0.0286,0.01015,0.06680585,water
0.0439,0.0514,0.0291,0.0108,0.07869881,water
0.0439,0.0519,0.029,0.0109,0.083507285,water
0.044,0.0538,0.0299,0.011,0.10020452,water
0.044,0.0538,0.0308,0.0107,0.10020452,water
0.0457,0.054,0.0303,0.0121,0.08324977,water
0.047,0.0546,0.032,0.0119,0.07480317,water
0.0487,0.0565,0.0314,0.012,0.07414447,water
0.0469,0.0556,0.0317,0.0123,0.084878035,water
0.046,0.0569,0.0318,0.0128,0.10592807,water
0.0461,0.0578,0.0317,0.0127,0.11260825,water
0.0458,0.0585,0.0321,0.0128,0.12176413,water
0.03655,0.04025,0.01995,0.00695,0.04817707,water
0.0357,0.04005,0.02045,0.007,0.05742573,water
0.0359,0.0405,0.02045,0.00745,0.060209423,water
0.03555,0.0414,0.021,0.007,0.07602342,water
0.0353,0.03995,0.0223,0.007,0.061793976,water
0.0362,0.0428,0.0226,0.0071,0.0835443,water
0.0376,0.0397,0.02275,0.0074,0.027166909,water
0.03945,0.04015,0.0228,0.007,0.008793978,water
0.0396,0.0429,0.0247,0.0081,0.040000003,water
0.04355,0.046,0.0244,0.00785,0.027359022,water
0.04345,0.04575,0.02465,0.00735,0.025784729,water
0.04265,0.04755,0.02695,0.00785,0.054323737,water
0.04265,0.04755,0.02695,0.00785,0.054323737,water
0.0417,0.048,0.0273,0.0084,0.0702341,water
0.0419,0.0461,0.0236,0.00915,0.047727276,water
0.0414,0.0461,0.0245,0.0083,0.053714298,water
0.0428,0.0473,0.0286,0.008,0.04994448,water
0.0434,0.0474,0.0273,0.008,0.04405287,water
0.0421,0.0469,0.0224,0.0079,0.053932574,water
0.0397,0.0451,0.0225,0.0083,0.06367922,water
0.037,0.0398,0.0208,0.008,0.036458317,water
0.0376,0.0406,0.0215,0.0079,0.038363203,water
0.0377,0.0402,0.0232,0.0074,0.032092396,water
0.0376,0.0397,0.0227,0.0074,0.027166909,water
0.0363,0.0437,0.0227,0.0074,0.09249999,water
0.0363,0.04735,0.0251,0.0081,0.13209803,water
0.0379,0.04695,0.0247,0.0079,0.10665882,water
0.03895,0.0471,0.0261,0.0084,0.09471238,water
0.04205,0.0476,0.0255,0.008,0.06190742,water
0.0405,0.0483,0.0261,0.00845,0.08783786,water
0.04075,0.04905,0.02605,0.0081,0.092427604,water
0.0409,0.05105,0.02935,0.00885,0.11038609,water
0.0415,0.04995,0.02975,0.00925,0.09240024,water
0.0433,0.05485,0.03005,0.00965,0.11767704,water
0.04615,0.0589,0.0312,0.0097,0.12137078,water
0.04655,0.0593,0.03155,0.0101,0.12045351,water
0.0469,0.0577,0.03135,0.00925,0.10325048,water
0.0461,0.05355,0.03005,0.0092,0.07476166,water
0.04535,0.0512,0.0315,0.00905,0.06059035,water
0.04545,0.0514,0.03065,0.009,0.061435215,water
0.0458,0.05275,0.0305,0.0101,0.07052256,water
0.0456,0.0512,0.03085,0.01005,0.057851218,water
0.0456,0.0512,0.03085,0.01005,0.057851218,water
0.04505,0.0519,0.0302,0.0101,0.07065499,water
0.0446,0.053,0.0289,0.0107,0.08606558,water
0.0444,0.0524,0.0284,0.0107,0.08264464,water
0.0446,0.0526,0.0291,0.0107,0.082304545,water
0.0445,0.0545,0.0297,0.0108,0.101010084,water
0.044,0.0528,0.0291,0.0115,0.09090909,water
0.0449,0.0551,0.0315,0.0121,0.10200001,water
0.0497,0.0568,0.0307,0.0124,0.06666668,water
0.0469,0.0562,0.0318,0.0125,0.090203695,water
0.0459,0.0571,0.0319,0.0128,0.10873789,water
0.0454,0.0578,0.0318,0.0129,0.120155014,water
0.0452,0.0584,0.0312,0.0132,0.12741312,water
0.0362,0.0399,0.0205,0.0076,0.048620224,water
0.0348,0.039,0.0187,0.0071,0.056910574,water
0.0349,0.0397,0.0183,0.0071,0.06434321,water
0.0349,0.0398,0.0209,0.0063,0.06559573,water
0.0356,0.0395,0.022,0.0073,0.051930793,water
0.0354,0.0399,0.0216,0.0073,0.059760977,water
0.037,0.0394,0.0218,0.0073,0.03141361,water
0.0378,0.0399,0.0217,0.007,0.027027052,water
0.0378,0.0403,0.0229,0.0071,0.03201026,water
0.0372,0.0411,0.023,0.0071,0.049808417,water
0.0393,0.0431,0.0231,0.0071,0.04611652,water
0.0393,0.0431,0.0231,0.0071,0.04611652,water
0.0379,0.0462,0.0231,0.0073,0.09869202,water
0.0396,0.0456,0.0232,0.0074,0.07042255,water
0.0419,0.0441,0.0234,0.0085,0.025581395,water
0.042,0.0461,0.0234,0.0086,0.04653805,water
0.0424,0.0459,0.0234,0.0087,0.039637595,water
0.0428,0.0457,0.0226,0.0086,0.032768328,water
0.0379,0.0459,0.0223,0.0084,0.09546536,water
0.0385,0.0428,0.0208,0.0085,0.05289055,water
0.0375,0.0406,0.0205,0.008,0.039692704,water
0.0361,0.0406,0.0201,0.0078,0.058670163,water
0.0367,0.0398,0.0216,0.008,0.04052288,water
0.0378,0.0409,0.0226,0.0074,0.039390095,water
0.0377,0.0422,0.0227,0.0082,0.056320377,water
0.0368,0.0473,0.0251,0.0082,0.12485135,water
0.0376,0.04745,0.0264,0.008,0.11581422,water
0.03705,0.04735,0.0268,0.00835,0.12203791,water
0.0396,0.04735,0.0257,0.00795,0.08913169,water
0.04155,0.0479,0.0252,0.00825,0.07098937,water
0.0406,0.0475,0.0263,0.00805,0.07832006,water
0.04035,0.05045,0.0293,0.00895,0.11123347,water
0.0433,0.0528,0.0298,0.0096,0.09885536,water
0.0445,0.05365,0.02955,0.0096,0.09322464,water
0.0464,0.0552,0.0294,0.0097,0.08661418,water
0.0465,0.05755,0.0314,0.0101,0.10619892,water
0.04675,0.0564,0.03135,0.00955,0.09355307,water
0.04575,0.0542,0.03155,0.0093,0.08454228,water
0.04485,0.05265,0.03145,0.00875,0.08000002,water
0.0457,0.05215,0.03065,0.00905,0.06591724,water
0.04505,0.05195,0.03075,0.01,0.07113403,water
0.04375,0.05155,0.03085,0.01,0.08184681,water
0.04375,0.05155,0.03085,0.01,0.08184681,water
0.0451,0.0537,0.0305,0.0101,0.08704454,water
0.04565,0.05235,0.0301,0.01055,0.068367325,water
0.04525,0.0519,0.0295,0.01055,0.06845086,water
0.0448,0.05145,0.0292,0.0107,0.06909092,water
0.0443,0.0527,0.0294,0.0106,0.08659794,water
0.044,0.0531,0.02845,0.0112,0.09371783,water
0.0441,0.05355,0.03005,0.0122,0.09677418,water
0.0474,0.0571,0.031,0.0126,0.09282297,water
0.0503,0.0571,0.032,0.0133,0.06331474,water
0.048,0.0589,0.0324,0.0128,0.10196444,water
0.0501,0.0585,0.0316,0.0127,0.077348076,water
0.0491,0.057,0.0315,0.0133,0.074458055,water
0.0357,0.0402,0.0211,0.0078,0.05928851,water
0.034,0.0393,0.0216,0.0076,0.072305545,water
0.0349,0.0399,0.022,0.0073,0.066844955,water
0.0349,0.0395,0.0222,0.0071,0.061828002,water
0.0355,0.0399,0.0214,0.0079,0.058355436,water
0.0346,0.0399,0.021,0.0081,0.071140945,water
0.0361,0.0395,0.0216,0.0075,0.044973567,water
0.0372,0.0403,0.0216,0.0071,0.040000003,water
0.0377,0.0402,0.0218,0.0071,0.032092396,water
0.0375,0.0425,0.0223,0.0071,0.06249999,water
0.0383,0.0455,0.0213,0.0072,0.08591884,water
0.0383,0.0455,0.0213,0.0072,0.08591884,water
0.0387,0.0457,0.0215,0.0073,0.08293838,water
0.0374,0.0447,0.0232,0.0076,0.08891596,water
0.0365,0.0423,0.0218,0.008,0.07360408,water
0.0378,0.0457,0.0232,0.0087,0.09461077,water
0.0393,0.0466,0.0234,0.0088,0.08498255,water
0.0383,0.0459,0.0229,0.0088,0.090261266,water
0.0388,0.0452,0.0222,0.0088,0.07619047,water
0.0378,0.0462,0.0225,0.0076,0.10000001,water
0.038,0.0442,0.0231,0.0083,0.0754258,water
0.037,0.0406,0.0203,0.0077,0.04639177,water
0.0379,0.0411,0.0223,0.008,0.04050631,water
0.0381,0.0429,0.0226,0.0087,0.05925925,water
0.039,0.0467,0.0272,0.0091,0.0898483,water
0.03975,0.0485,0.0285,0.0089,0.09915018,water
0.03785,0.04845,0.02805,0.0088,0.12282735,water
0.03635,0.0473,0.02665,0.00815,0.13090256,water
0.0384,0.04735,0.0257,0.00825,0.104373164,water
0.03795,0.04745,0.0247,0.00825,0.111241184,water
0.0401,0.0474,0.02445,0.0082,0.08342858,water
0.0402,0.049,0.0285,0.00905,0.09865471,water
0.0441,0.0519,0.02975,0.009,0.081249975,water
0.04545,0.05265,0.02945,0.00955,0.07339452,water
0.0457,0.0535,0.02935,0.0098,0.078629054,water
0.04545,0.0566,0.0294,0.01,0.109260194,water
0.04535,0.0582,0.03,0.0099,0.12409465,water
0.0456,0.056,0.0304,0.00955,0.10236221,water
0.04525,0.05395,0.0299,0.0099,0.08770163,water
0.0449,0.05165,0.03145,0.01,0.06991195,water
0.0448,0.05215,0.03155,0.00995,0.075812295,water
0.0438,0.05225,0.03135,0.0101,0.087975025,water
0.0438,0.05225,0.03135,0.0101,0.087975025,water
0.04625,0.05515,0.03105,0.01005,0.08777118,water
0.0448,0.0564,0.03055,0.0103,0.11462453,water
0.04515,0.0548,0.03035,0.01035,0.09654827,water
0.04555,0.05215,0.03085,0.0105,0.067553736,water
0.0444,0.05225,0.0301,0.0106,0.081220925,water
0.0436,0.0536,0.02935,0.01105,0.10288064,water
0.04375,0.053,0.03095,0.0121,0.095607236,water
0.0447,0.054,0.0312,0.0124,0.09422493,water
0.0472,0.0576,0.0314,0.0129,0.099236615,water
0.0505,0.0584,0.0311,0.0129,0.07254361,water
0.0508,0.0584,0.032,0.0129,0.06959709,water
0.0472,0.0562,0.0312,0.0134,0.08704061,water
0.0358,0.0409,0.0212,0.0079,0.06649283,water
0.036,0.0397,0.0211,0.0078,0.048877187,water
0.0358,0.0403,0.0224,0.0076,0.059132744,water
0.0363,0.0393,0.0224,0.0078,0.039682522,water
0.0358,0.0407,0.0224,0.0085,0.0640523,water
0.0348,0.0426,0.0214,0.0081,0.10077517,water
0.0365,0.0396,0.0208,0.0081,0.040735878,water
0.036,0.0397,0.0221,0.0073,0.048877187,water
0.037,0.0419,0.0221,0.0074,0.06210394,water
0.0382,0.0419,0.0221,0.0073,0.046192296,water
0.0368,0.0422,0.0208,0.0073,0.06835441,water
0.0368,0.0422,0.0208,0.0073,0.06835441,water
0.0388,0.0435,0.0213,0.0073,0.05710811,water
0.0371,0.0443,0.022,0.0077,0.08845212,water
0.0353,0.0433,0.0219,0.0073,0.10178114,water
0.0358,0.0454,0.0218,0.0082,0.118226625,water
0.0368,0.0462,0.0233,0.0086,0.11325299,water
0.0367,0.0448,0.022,0.0087,0.0993865,water
0.0394,0.0445,0.0221,0.0075,0.060786653,water
0.0401,0.0459,0.0225,0.0095,0.067441836,water
0.0381,0.0467,0.023,0.0089,0.10141509,water
0.0373,0.0435,0.0227,0.008,0.076732635,water
0.0377,0.0449,0.0225,0.0081,0.08716706,water
0.0386,0.0465,0.0281,0.0088,0.092831954,water
0.0387,0.0477,0.028,0.0093,0.10416666,water
0.0396,0.0488,0.02805,0.00955,0.10407239,water
0.03875,0.04835,0.02795,0.0089,0.11021812,water
0.03815,0.0473,0.0264,0.0083,0.10708015,water
0.03825,0.04735,0.0259,0.00815,0.10630842,water
0.03955,0.0476,0.02475,0.0083,0.092369504,water
0.04035,0.0476,0.02525,0.00865,0.082433194,water
0.0414,0.04785,0.0278,0.00915,0.07226892,water
0.0453,0.0521,0.02935,0.0089,0.069815196,water
0.04525,0.05275,0.0293,0.0096,0.07653062,water
0.04585,0.0535,0.02935,0.00995,0.07700049,water
0.0458,0.0543,0.02945,0.0098,0.08491507,water
0.04565,0.0554,0.02945,0.01005,0.09648686,water
0.0454,0.05425,0.02945,0.0096,0.08881081,water
0.0456,0.05365,0.0288,0.00985,0.081108294,water
0.0447,0.05575,0.0314,0.00995,0.110004984,water
0.046,0.0543,0.0316,0.01,0.082751736,water
0.04405,0.05285,0.03165,0.00995,0.09081527,water
0.04405,0.05285,0.03165,0.00995,0.09081527,water
0.046,0.05595,0.0313,0.00995,0.09759686,water
0.0457,0.05445,0.03125,0.01025,0.08736897,water
0.0466,0.0558,0.0311,0.0101,0.08984374,water
0.0457,0.0559,0.03085,0.0104,0.10039371,water
0.04545,0.0546,0.0309,0.01085,0.09145429,water
0.04565,0.0542,0.03115,0.01105,0.085628435,water
0.0455,0.056,0.03085,0.012,0.103448294,water
0.0469,0.0578,0.031,0.0122,0.104106955,water
0.0478,0.058,0.031,0.0129,0.09640829,water
0.0485,0.0584,0.0309,0.0134,0.09260991,water
0.0502,0.0581,0.0316,0.0138,0.07294552,water
0.047,0.0558,0.0321,0.0136,0.08560312,water
0.0377,0.0403,0.0211,0.0074,0.033333324,water
0.0362,0.0398,0.0205,0.0075,0.047368385,water
0.0365,0.0417,0.0213,0.0079,0.06649619,water
0.0371,0.043,0.0226,0.0079,0.07365797,water
0.0366,0.0443,0.0232,0.0084,0.09517924,water
0.0348,0.0414,0.022,0.0083,0.08661417,water
0.0364,0.0395,0.0212,0.008,0.04084322,water
0.0371,0.0467,0.0214,0.0072,0.114558496,water
0.0383,0.0459,0.0222,0.0073,0.090261266,water
0.0379,0.0446,0.0219,0.0072,0.0812121,water
0.039,0.0444,0.0215,0.0071,0.06474818,water
0.039,0.0444,0.0215,0.0071,0.06474818,water
0.0386,0.0425,0.0215,0.00725,0.048088767,water
0.0362,0.0401,0.0207,0.0077,0.051114008,water
0.0344,0.0402,0.0217,0.0073,0.07774796,water
0.0353,0.0431,0.0208,0.0076,0.09948977,water
0.0365,0.0412,0.0218,0.0088,0.060489073,water
0.0377,0.0451,0.022,0.0085,0.089371964,water
0.0372,0.0447,0.0224,0.0072,0.09157509,water
0.0365,0.0457,0.0226,0.0094,0.11192214,water
0.0371,0.0462,0.0229,0.0087,0.10924372,water
0.0369,0.0453,0.0225,0.0085,0.102189794,water
0.0379,0.046,0.0223,0.0082,0.09654349,water
0.0397,0.0473,0.0261,0.009,0.08735631,water
0.0395,0.0478,0.0281,0.0087,0.09507444,water
0.03975,0.04765,0.02875,0.00925,0.09038901,water
0.0394,0.04715,0.02575,0.0089,0.089543626,water
0.038,0.0475,0.0255,0.0082,0.11111112,water
0.0393,0.04735,0.0274,0.00875,0.092902504,water
0.0406,0.04735,0.0249,0.0086,0.07674813,water
0.0394,0.04725,0.02485,0.0087,0.09059433,water
0.04105,0.047,0.0278,0.00905,0.067575246,water
0.0452,0.0511,0.0279,0.00885,0.06126686,water
0.045,0.0529,0.02935,0.0088,0.08069458,water
0.04605,0.0536,0.02985,0.00915,0.075765155,water
0.04565,0.05415,0.0298,0.00955,0.08517032,water
0.0467,0.05405,0.02965,0.0101,0.07295283,water
0.04495,0.0535,0.03005,0.00945,0.086846106,water
0.0455,0.05295,0.0312,0.01015,0.075672925,water
0.0447,0.05695,0.0314,0.01005,0.12051155,water
0.04585,0.05595,0.03175,0.00995,0.09921414,water
0.04585,0.05595,0.03175,0.00995,0.09921414,water
0.043,0.0527,0.03205,0.0099,0.10135841,water
0.0448,0.0539,0.0319,0.01,0.092198595,water
0.04575,0.0534,0.03135,0.01005,0.07715581,water
0.0459,0.05505,0.0309,0.01015,0.09063895,water
0.04615,0.05595,0.03085,0.01055,0.09598435,water
0.0447,0.05625,0.0308,0.011,0.11441305,water
0.0481,0.0565,0.03065,0.01075,0.080305934,water
0.04655,0.0567,0.02995,0.01195,0.09830509,water
0.0463,0.0581,0.0309,0.0122,0.113026805,water
0.0484,0.0584,0.0314,0.0127,0.09363297,water
0.0486,0.0584,0.0312,0.0129,0.0915888,water
0.0502,0.0581,0.032,0.0131,0.07294552,water
0.0473,0.0559,0.0318,0.0133,0.083333336,water
0.0367,0.0405,0.021,0.007,0.049222812,water
0.0373,0.0414,0.0219,0.0079,0.05209655,water
0.037,0.0408,0.0211,0.008,0.048843198,water
0.0353,0.0415,0.0214,0.0082,0.08072912,water
0.037,0.0401,0.0218,0.0078,0.040207528,water
0.0358,0.0424,0.0229,0.0077,0.08439898,water
0.0357,0.0461,0.0232,0.0074,0.12713937,water
0.0388,0.0462,0.0214,0.0073,0.087058805,water
0.0382,0.0452,0.0222,0.0072,0.08393289,water
0.0372,0.0443,0.0219,0.0072,0.08711658,water
0.0372,0.0443,0.0219,0.0072,0.08711658,water
0.0378,0.0443,0.0215,0.0074,0.07917176,water
0.038,0.0452,0.0212,0.0074,0.08653849,water
0.0355,0.0408,0.0206,0.0076,0.06946265,water
0.0343,0.0411,0.0219,0.0073,0.09018568,water
0.0348,0.0396,0.0208,0.0073,0.06451612,water
0.0364,0.0409,0.0213,0.0074,0.058214724,water
0.038,0.0418,0.0215,0.0075,0.047619063,water
0.0387,0.0446,0.0223,0.0077,0.070828326,water
0.0369,0.0466,0.0228,0.0076,0.11616767,water
0.0365,0.0464,0.0228,0.008,0.11942098,water
0.0372,0.0462,0.0222,0.0088,0.10791367,water
0.0365,0.0464,0.0222,0.0086,0.11942098,water
0.0383,0.0469,0.0224,0.0091,0.100938976,water
0.0409,0.047,0.0231,0.0086,0.06939703,water
0.03995,0.0469,0.0291,0.0093,0.08002305,water
0.03985,0.04605,0.0261,0.00845,0.072176956,water
0.0391,0.0474,0.02535,0.00825,0.095953785,water
0.0405,0.04765,0.0269,0.00905,0.08111172,water
0.0409,0.0467,0.02645,0.00865,0.06621006,water
0.0391,0.0464,0.0269,0.0084,0.08538012,water
0.041,0.04755,0.0278,0.0091,0.0739695,water
0.04485,0.04895,0.02795,0.0087,0.043710046,water
0.0455,0.0496,0.02825,0.00885,0.04311254,water
0.04485,0.05345,0.02995,0.00925,0.08748729,water
0.0452,0.05405,0.0298,0.00925,0.089168735,water
0.0466,0.0543,0.0296,0.0102,0.07631318,water
0.0456,0.05405,0.0315,0.01015,0.08479677,water
0.04555,0.0571,0.0311,0.0098,0.11251828,water
0.0458,0.05675,0.0313,0.009,0.106777176,water
0.0463,0.05555,0.03155,0.0091,0.09081983,water
0.0463,0.05555,0.03155,0.0091,0.09081983,water
0.04365,0.05555,0.03155,0.00935,0.119959675,water
0.04525,0.05545,0.03135,0.0094,0.10129098,water
0.0456,0.05445,0.03085,0.00975,0.08845578,water
0.04545,0.05515,0.0302,0.0103,0.09642148,water
0.04615,0.05595,0.03145,0.01055,0.09598435,water
0.0448,0.05665,0.03015,0.0107,0.11680634,water
0.04545,0.05695,0.03005,0.01115,0.1123047,water
0.0453,0.0566,0.0294,0.0114,0.11089305,water
0.0452,0.0587,0.0307,0.0118,0.1299326,water
0.0478,0.058,0.0319,0.0122,0.09640829,water
0.0474,0.0584,0.0316,0.013,0.10396975,water
0.0491,0.0585,0.0318,0.0132,0.08736058,water
0.0458,0.0561,0.0302,0.013,0.10107949,water
0.0361,0.0413,0.0216,0.0072,0.06718344,water
0.0377,0.0451,0.0228,0.0079,0.089371964,water
0.0373,0.0411,0.0191,0.0077,0.048469353,water
0.0367,0.0398,0.0209,0.0078,0.04052288,water
0.0354,0.0398,0.0216,0.0078,0.05851064,water
0.0349,0.0433,0.0225,0.008,0.10741689,water
0.0357,0.0463,0.0236,0.008,0.1292683,water
0.0372,0.0459,0.0227,0.0077,0.10469312,water
0.0361,0.0457,0.0224,0.00715,0.1173594,water
0.0363,0.0455,0.0214,0.0074,0.11246943,water
0.0363,0.0455,0.0214,0.0074,0.11246943,water
0.0374,0.0448,0.0216,0.0072,0.090024315,water
0.0366,0.0408,0.0211,0.0074,0.05426357,water
0.0354,0.0411,0.0209,0.0072,0.0745098,water
0.0348,0.041,0.0215,0.0071,0.0817942,water
0.0352,0.0402,0.0213,0.0073,0.06631299,water
0.0369,0.0451,0.0226,0.0074,0.10000001,water
0.0393,0.0451,0.0227,0.0074,0.06872039,water
0.039,0.046,0.0225,0.0092,0.08235293,water
0.0366,0.046,0.0217,0.0074,0.11380144,water
0.0365,0.0444,0.0224,0.0078,0.09765142,water
0.0369,0.0441,0.0225,0.0081,0.08888892,water
0.0365,0.0466,0.0224,0.009,0.12154031,water
0.0372,0.0469,0.0222,0.009,0.115338884,water
0.0378,0.0467,0.0224,0.0084,0.10532546,water
0.0394,0.04645,0.02615,0.0087,0.08211998,water
0.04,0.0464,0.0254,0.0085,0.074074075,water
0.0399,0.0475,0.0237,0.0082,0.0869565,water
0.0394,0.04775,0.02465,0.0095,0.095811814,water
0.0396,0.04725,0.0241,0.00855,0.08808289,water
0.0393,0.04715,0.02595,0.0089,0.090803966,water
0.0405,0.04715,0.0275,0.009,0.07586995,water
0.04375,0.0474,0.02775,0.0087,0.04004391,water
0.0446,0.04915,0.02745,0.0089,0.04853336,water
0.04435,0.0533,0.02885,0.0093,0.09165389,water
0.04565,0.0534,0.02945,0.01015,0.078243285,water
0.04605,0.05355,0.03125,0.01015,0.07530121,water
0.0459,0.0576,0.0312,0.01015,0.113043495,water
0.046,0.0574,0.0312,0.00955,0.11025144,water
0.0458,0.0572,0.03105,0.00895,0.110679604,water
0.0457,0.0563,0.0313,0.00915,0.10392158,water
0.0457,0.0563,0.0313,0.00915,0.10392158,water
0.0448,0.05545,0.0313,0.00935,0.10623443,water
0.04485,0.05605,0.0308,0.00955,0.11100099,water
0.0448,0.05415,0.03035,0.00995,0.09449219,water
0.0468,0.0546,0.0305,0.0105,0.076923095,water
0.046,0.05615,0.0316,0.0106,0.099363685,water
0.0453,0.0562,0.0298,0.0106,0.107389174,water
0.045,0.05595,0.0303,0.011,0.10846953,water
0.04535,0.056,0.02965,0.01085,0.10508142,water
0.0463,0.0589,0.0303,0.0115,0.11977184,water
0.0463,0.0588,0.0303,0.012,0.11893433,water
0.0461,0.0584,0.0309,0.0124,0.11770334,water
0.0503,0.0553,0.0317,0.0126,0.04734851,water
0.0482,0.0582,0.0318,0.0137,0.09398498,water
0.0354,0.0428,0.0228,0.0072,0.09462919,water
0.0365,0.0458,0.0228,0.0077,0.11300123,water
0.0369,0.04,0.02,0.0077,0.0403121,water
0.0369,0.0399,0.021,0.0078,0.03906253,water
0.0348,0.04,0.0218,0.0078,0.0695187,water
0.0348,0.0403,0.0222,0.0078,0.07323568,water
0.0361,0.0457,0.0239,0.0072,0.1173594,water
0.0375,0.0462,0.0231,0.0071,0.10394263,water
0.036,0.0461,0.0222,0.0071,0.12302074,water
0.0357,0.0458,0.0219,0.0072,0.12392637,water
0.0357,0.0458,0.0219,0.0072,0.12392637,water
0.0365,0.0448,0.0213,0.0074,0.10209101,water
0.0361,0.0413,0.0213,0.0074,0.06718344,water
0.0351,0.0416,0.0205,0.007,0.084745735,water
0.0351,0.0415,0.0214,0.0071,0.08355087,water
0.0352,0.0407,0.0217,0.0074,0.072463766,water
0.0362,0.0435,0.0224,0.0071,0.09159344,water
0.0359,0.0466,0.0212,0.008,0.12969697,water
0.0376,0.0467,0.0228,0.0086,0.10794783,water
0.03775,0.0468,0.0246,0.00895,0.10703727,water
0.03635,0.0463,0.0238,0.0089,0.120387174,water
0.03715,0.0465,0.02405,0.00875,0.11177527,water
0.037,0.04705,0.0248,0.00895,0.11957167,water
0.03775,0.04725,0.02495,0.0094,0.11176472,water
0.0369,0.0469,0.02445,0.00925,0.119331755,water
0.03685,0.0465,0.0245,0.0091,0.11577684,water
0.0386,0.0465,0.0231,0.0088,0.092831954,water
0.03835,0.0471,0.02195,0.00835,0.10239905,water
0.03635,0.0457,0.0231,0.00895,0.11395489,water
0.04055,0.0466,0.02295,0.0086,0.06942052,water
0.0377,0.04805,0.02385,0.00905,0.12069971,water
0.0418,0.0476,0.02705,0.00885,0.06487697,water
0.04385,0.0479,0.0279,0.00875,0.04414167,water
0.0461,0.0497,0.0278,0.00905,0.037578262,water
0.04495,0.0498,0.02795,0.0095,0.051187336,water
0.0446,0.05145,0.0292,0.00995,0.07131703,water
0.0457,0.0542,0.0306,0.01005,0.08508511,water
0.046,0.0555,0.03025,0.01,0.09359606,water
0.0454,0.05455,0.02905,0.0095,0.09154575,water
0.045,0.0526,0.0291,0.00905,0.077868834,water
